pl1.6TEST.edu.cn,178.447,178.625,178.867,0.592
pl1.6TEST.edu.cn,178.486,178.654,178.962,0.485
pl1.6TEST.edu.cn,178.501,178.718,179.455,0.396
pl1.6TEST.edu.cn,178.449,179.102,180.404,0.748
pl1.6TEST.edu.cn,178.476,178.622,178.875,0.392
pl1.6TEST.edu.cn,178.561,179.364,182.347,1.095
pl1.6TEST.edu.cn,178.535,179.088,182.537,1.004
pl1.6TEST.edu.cn,178.487,178.630,179.324,0.294
pl1.6TEST.edu.cn,178.438,178.562,178.940,0.216
pl1.6TEST.edu.cn,178.433,178.589,178.936,0.267
pl1.6TEST.edu.cn,178.420,178.686,179.675,0.651
pl1.6TEST.edu.cn,178.428,178.588,178.927,0.536
pl1.6TEST.edu.cn,178.400,178.623,179.123,0.416
pl1.6TEST.edu.cn,178.454,178.520,178.657,0.552
pl1.6TEST.edu.cn,178.451,178.655,179.183,0.321
pl1.6TEST.edu.cn,178.502,178.611,178.868,0.509
pl1.6TEST.edu.cn,178.428,178.584,179.125,0.588
pl1.6TEST.edu.cn,178.486,178.661,178.840,0.252
pl1.6TEST.edu.cn,178.489,178.612,179.215,0.601
pl1.6TEST.edu.cn,178.543,178.920,181.136,0.602
pl1.6TEST.edu.cn,178.480,178.726,179.274,0.543
pl1.6TEST.edu.cn,178.455,178.579,178.783,0.281
pl1.6TEST.edu.cn,178.541,205.643,272.657,28.497
pl1.6TEST.edu.cn,178.521,179.085,180.552,0.607
pl1.6TEST.edu.cn,178.578,183.760,190.778,4.269
pl1.6TEST.edu.cn,178.528,178.753,179.472,0.526
pl1.6TEST.edu.cn,178.490,178.719,180.534,0.695
pl1.6TEST.edu.cn,178.527,178.719,179.048,0.246
pl1.6TEST.edu.cn,178.526,178.772,180.734,0.656
pl1.6TEST.edu.cn,178.482,178.693,179.335,0.391
pl1.6TEST.edu.cn,178.424,178.622,179.112,0.433
pl1.6TEST.edu.cn,178.459,178.584,178.809,0.339
pl1.6TEST.edu.cn,178.472,179.340,182.961,1.068
pl1.6TEST.edu.cn,178.432,178.536,178.664,0.198
pl1.6TEST.edu.cn,178.473,178.584,178.910,0.461
pl1.6TEST.edu.cn,178.472,178.566,178.809,0.411
pl1.6TEST.edu.cn,178.482,178.683,179.193,0.610
pl1.6TEST.edu.cn,178.427,178.552,178.837,0.525
pl1.6TEST.edu.cn,178.473,181.611,194.463,6.009
pl1.6TEST.edu.cn,178.430,178.667,179.218,0.509
pl1.6TEST.edu.cn,178.509,178.723,179.493,0.324
pl1.6TEST.edu.cn,178.525,178.842,179.539,0.376
pl1.6TEST.edu.cn,178.552,178.975,182.275,0.938
pl1.6TEST.edu.cn,178.495,178.712,178.966,0.534
pl1.6TEST.edu.cn,178.528,178.762,180.245,0.425
pl1.6TEST.edu.cn,178.544,179.214,183.193,1.150
pl1.6TEST.edu.cn,178.541,178.987,180.204,0.705
pl1.6TEST.edu.cn,178.536,178.736,180.589,0.576
pl1.6TEST.edu.cn,178.498,182.009,196.320,4.490
pl1.6TEST.edu.cn,178.480,180.134,188.536,2.485
pl1.6TEST.edu.cn,178.498,180.407,185.545,2.105
pl1.6TEST.edu.cn,178.602,179.350,183.348,1.213
pl1.6TEST.edu.cn,178.470,179.398,186.202,1.743
pl1.6TEST.edu.cn,178.489,178.698,179.170,0.499
pl1.6TEST.edu.cn,178.436,178.653,178.959,0.585
pl1.6TEST.edu.cn,178.515,179.159,184.252,1.361
pl1.6TEST.edu.cn,178.442,178.598,178.914,0.529
pl1.6TEST.edu.cn,178.484,178.605,178.948,0.497
pl1.6TEST.edu.cn,178.418,178.682,179.873,0.663
pl1.6TEST.edu.cn,178.491,178.697,178.968,0.495
pl1.6TEST.edu.cn,178.476,183.435,191.351,4.546
pl1.6TEST.edu.cn,178.502,178.754,179.537,0.617
pl1.6TEST.edu.cn,178.539,182.857,200.865,8.404
pl1.6TEST.edu.cn,178.509,178.879,181.212,0.671
pl1.6TEST.edu.cn,178.500,178.726,179.146,0.497
pl1.6TEST.edu.cn,178.533,178.888,179.810,0.640
pl1.6TEST.edu.cn,178.549,179.991,188.722,2.603
pl1.6TEST.edu.cn,178.541,179.057,181.833,1.028
pl1.6TEST.edu.cn,178.523,179.693,185.849,1.764
pl1.6TEST.edu.cn,182.585,183.866,186.779,1.176
pl1.6TEST.edu.cn,178.499,179.299,182.419,1.095
pl1.6TEST.edu.cn,178.471,179.086,181.352,0.742
pl1.6TEST.edu.cn,178.544,183.731,202.136,6.265
pl1.6TEST.edu.cn,178.646,186.079,200.467,6.678
pl1.6TEST.edu.cn,178.505,181.319,191.162,3.057
pl1.6TEST.edu.cn,178.547,180.435,196.907,4.407
pl1.6TEST.edu.cn,178.550,179.840,184.312,1.923
pl1.6TEST.edu.cn,178.563,179.513,184.020,1.466
pl1.6TEST.edu.cn,178.518,205.974,264.588,26.397
pl1.6TEST.edu.cn,178.502,178.593,178.725,0.153
pl1.6TEST.edu.cn,178.455,178.628,178.956,0.262
pl1.6TEST.edu.cn,178.453,178.627,179.017,0.564
pl1.6TEST.edu.cn,178.404,178.620,178.911,0.479
pl1.6TEST.edu.cn,178.448,178.642,179.099,0.249
pl1.6TEST.edu.cn,178.470,178.657,179.488,0.510
pl1.6TEST.edu.cn,178.448,178.649,179.168,0.339
pl1.6TEST.edu.cn,178.493,178.981,181.824,0.958
pl1.6TEST.edu.cn,178.520,178.836,181.914,0.740
pl1.6TEST.edu.cn,178.566,191.503,272.907,22.483
pl1.6TEST.edu.cn,178.438,180.032,189.296,2.738
pl1.6TEST.edu.cn,178.503,179.044,180.835,0.841
pl1.6TEST.edu.cn,178.450,180.016,190.280,2.568
pl1.6TEST.edu.cn,178.500,179.339,184.941,1.706
pl1.6TEST.edu.cn,178.498,180.691,189.160,2.717
pl1.6TEST.edu.cn,178.669,187.103,202.624,7.608
pl1.6TEST.edu.cn,178.491,184.196,199.262,5.238
pl1.6TEST.edu.cn,178.549,181.106,194.509,4.187
pl1.6TEST.edu.cn,178.512,179.783,185.750,1.776
pl1.6TEST.edu.cn,178.525,180.419,189.434,3.027
pl1.6TEST.edu.cn,178.506,183.443,198.750,5.504
pl1.6TEST.edu.cn,178.584,191.724,204.815,10.071
pl1.6TEST.edu.cn,178.545,179.439,189.218,2.349
pl1.6TEST.edu.cn,178.515,179.083,181.993,0.966
pl1.6TEST.edu.cn,178.548,193.351,284.410,35.080
pl1.6TEST.edu.cn,178.544,213.059,300.406,39.198
pl1.6TEST.edu.cn,178.475,178.604,179.098,0.500
pl1.6TEST.edu.cn,178.487,178.653,179.258,0.613
pl1.6TEST.edu.cn,178.504,178.612,178.908,0.474
pl1.6TEST.edu.cn,178.495,178.633,178.887,0.512
pl1.6TEST.edu.cn,178.513,178.777,180.324,0.446
pl1.6TEST.edu.cn,178.499,179.332,185.606,1.897
pl1.6TEST.edu.cn,178.550,180.172,186.601,2.383
pl1.6TEST.edu.cn,178.455,179.138,185.065,1.415
pl1.6TEST.edu.cn,178.539,179.582,184.721,1.652
pl1.6TEST.edu.cn,178.516,179.118,184.321,1.333
pl1.6TEST.edu.cn,178.486,178.969,180.581,0.767
pl1.6TEST.edu.cn,178.555,179.558,184.961,1.605
pl1.6TEST.edu.cn,178.527,181.310,197.983,4.947
pl1.6TEST.edu.cn,178.530,181.550,198.071,5.153
pl1.6TEST.edu.cn,178.584,182.808,202.612,6.720
pl1.6TEST.edu.cn,178.569,189.185,201.938,6.683
pl1.6TEST.edu.cn,178.538,182.258,193.795,3.945
pl1.6TEST.edu.cn,178.629,183.591,198.834,5.976
pl1.6TEST.edu.cn,178.875,198.922,266.567,25.995
pl1.6TEST.edu.cn,178.569,179.348,183.023,1.151
pl1.6TEST.edu.cn,178.494,180.741,199.260,4.675
pl1.6TEST.edu.cn,178.502,178.655,179.245,0.401
pl1.6TEST.edu.cn,178.493,178.563,178.703,0.446
pl1.6TEST.edu.cn,178.451,178.593,178.705,0.586
pl1.6TEST.edu.cn,178.478,178.605,179.294,0.491
pl1.6TEST.edu.cn,178.475,178.643,178.858,0.388
pl1.6TEST.edu.cn,178.552,195.360,206.680,12.346
pl1.6TEST.edu.cn,178.511,178.652,178.889,0.580
pl1.6TEST.edu.cn,178.511,178.692,179.319,0.220
pl1.6TEST.edu.cn,178.499,179.002,181.000,0.839
pl1.6TEST.edu.cn,178.557,179.679,185.515,1.671
pl1.6TEST.edu.cn,178.484,178.689,179.221,0.610
pl1.6TEST.edu.cn,178.435,178.712,179.220,0.495
pl1.6TEST.edu.cn,178.576,191.210,203.871,10.977
pl1.6TEST.edu.cn,178.559,179.117,180.706,0.724
pl1.6TEST.edu.cn,178.506,178.693,179.663,0.451
pl1.6TEST.edu.cn,178.543,179.808,181.759,1.116
pl1.6TEST.edu.cn,178.558,179.969,184.007,1.760
pl1.6TEST.edu.cn,178.497,179.302,182.051,1.001
pl1.6TEST.edu.cn,178.747,221.135,277.817,34.234
pl1.6TEST.edu.cn,178.519,180.244,192.324,3.085
pl1.6TEST.edu.cn,178.553,182.947,188.557,2.990
pl1.6TEST.edu.cn,178.542,182.824,196.726,4.690
pl1.6TEST.edu.cn,178.582,184.336,196.677,4.830
pl1.6TEST.edu.cn,178.484,179.707,184.378,1.611
pl1.6TEST.edu.cn,178.505,178.813,181.886,0.730
pl1.6TEST.edu.cn,178.510,178.678,179.362,0.487
pl1.6TEST.edu.cn,178.497,178.667,178.954,0.596
pl1.6TEST.edu.cn,178.461,178.609,179.027,0.461
pl1.6TEST.edu.cn,178.447,178.630,179.137,0.309
pl1.6TEST.edu.cn,178.470,178.643,178.898,0.417
pl1.6TEST.edu.cn,178.505,178.646,178.850,0.364
pl1.6TEST.edu.cn,178.521,178.825,180.144,0.671
pl1.6TEST.edu.cn,178.557,184.706,200.941,8.526
pl1.6TEST.edu.cn,178.503,179.678,191.274,3.000
pl1.6TEST.edu.cn,178.457,178.580,178.717,0.586
pl1.6TEST.edu.cn,178.560,179.164,184.028,1.275
pl1.6TEST.edu.cn,178.554,179.719,186.152,2.198
pl1.6TEST.edu.cn,178.563,185.283,277.970,21.392
pl1.6TEST.edu.cn,178.556,179.992,186.821,2.388
pl1.6TEST.edu.cn,178.637,179.472,184.147,1.435
pl1.6TEST.edu.cn,178.536,179.785,184.786,1.750
pl1.6TEST.edu.cn,178.518,179.979,192.193,3.465
pl1.6TEST.edu.cn,178.506,179.015,181.324,0.833
pl1.6TEST.edu.cn,178.474,179.904,188.269,2.525
pl1.6TEST.edu.cn,178.527,179.867,194.230,3.396
pl1.6TEST.edu.cn,178.534,180.090,189.552,2.900
pl1.6TEST.edu.cn,178.432,179.181,183.969,1.201
pl1.6TEST.edu.cn,178.547,178.699,179.239,0.290
pl1.6TEST.edu.cn,178.470,178.728,179.864,0.492
pl1.6TEST.edu.cn,178.490,178.644,179.195,0.313
pl1.6TEST.edu.cn,179.101,189.013,191.706,3.351
pl1.6TEST.edu.cn,178.464,178.587,178.896,0.456
pl1.6TEST.edu.cn,178.410,178.632,179.737,0.487
pl1.6TEST.edu.cn,178.432,178.599,178.968,0.482
pl1.6TEST.edu.cn,178.416,178.549,178.826,0.558
pl1.6TEST.edu.cn,178.436,178.611,179.174,0.393
pl1.6TEST.edu.cn,178.476,178.615,179.128,0.522
pl1.6TEST.edu.cn,178.527,179.323,184.051,1.427
pl1.6TEST.edu.cn,178.461,178.738,179.585,0.471
pl1.6TEST.edu.cn,178.485,179.120,183.168,1.036
pl1.6TEST.edu.cn,178.527,179.820,184.428,1.497
pl1.6TEST.edu.cn,178.487,178.789,179.996,0.471
pl1.6TEST.edu.cn,178.521,178.828,182.230,0.891
pl1.6TEST.edu.cn,178.494,179.363,185.946,1.796
pl1.6TEST.edu.cn,178.536,180.526,187.718,3.015
pl1.6TEST.edu.cn,178.475,178.852,180.995,0.755
pl1.6TEST.edu.cn,178.565,180.969,198.262,4.579
pl1.6TEST.edu.cn,178.568,179.823,187.537,2.204
pl1.6TEST.edu.cn,178.452,180.497,193.602,3.722
pl1.6TEST.edu.cn,178.544,182.879,193.261,6.373
